@@257776	##	fo
The	the	at
slow	slow	jj
trend	trend	nn1
toward	toward	ii
the	the	at
liberalization	liberalization	nn1
of	of	io
General	general	nnb
Henri	henri	np1
Honore	honore	np1
Giraud	giraud	np1
's	's	ge
North	north	np1
African	african	jj
Government	government	nn1
(	(	y
TIME	time	nnt1
,	,	y
March	march	npm1
8	8	mc
)	)	y
moved	move	vvd
another	another	dd1
step	step	nn1
forward	forward	rl
last	last	md
week	week	nnt1
.	.	y
In	in	ii
an	an	at1
order	order	nn1
repudiating	repudiate	vvg_nn1@	
two	two	mc
anti-Jewish	anti-jewish	jj
decrees	decree	nn2
,	,	y
the	the	at
Genera	genus	nn2
declared	declare	vvd_vvn
:	:	y
"	"	"
A	a	at1@_zz1
decree	decree	nn1
signed	sign	vvn_vvd
in	in	ii
Vichy	vichy	np1
is	be	vbz
not	not	xx
valid	valid	jj
in	in	ii
North	north	nd1
Africa	africa	np1
.	.	y
"	"	"
According	according	ii21
to	to	ii22
French	french	jj_nn1
reports	report	nn2_vvz
from	from	ii
Dakar	dakar	np1
this	this	dd1
week	week	nnt1
,	,	y
all	all	db_rr@
jailed	jail	jj_vvn_vvd@
De	de	np1
Gaullist	gaullist	jj_nn1@
and	and	cc
pro-Allied	pro-allied	jj	
sympathizers	sympathizer	nn2
have	have	vh0
been	be	vbn
freed	free	vvn
.	.	y
In	in	ii
the	the	at
wind	wind	nn1
were	be	vbdr
negotiations	negotiation	nn2
for	for	if
a	a	at1
settlement	settlement	nn1
with	with	iw
the	the	at
Fighting	fight	nn1
French	french	nn1
,	,	y
further	far	jjr@_rrr
decrees	decree	nn2
abolishing	abolish	vvg
all	all	db
Vichy	vichy	np1
laws	law	nn2
.	.	y
