@@260321	##	fo
From	from	ii
the	the	at
Interstate	interstate	nn1_jj@
Commerce	commerce	nn1
Commission	commission	nn1
last	last	md
week	week	nnt1
came	come	vvd
prime	prime	jj
good	good	jj
news	news	nn1
for	for	if
West	west	nd1
Coast	coast	nn1
industrialists	industrialist	nn2
.	.	y
Beginning	begin	vvg_nn1
April	april	npm1
i	i	mc1
,	,	y
a	a	at1
31%	31%	nnu
reduction	reduction	nn1
in	in	ii
freight	freight	nn1
rates	rate	nn2
will	will	vm
go	go	vvi
into	into	ii
effect	effect	nn1
on	on	ii
steel	steel	nn1
shipped	ship	vvn_vvd
from	from	ii
U.S.	u.s.-	np1
Steel	steel	np1
's	's	ge
Geneva	geneva	np1
(	(	y
Utah	utah	np1
)	)	y
plant	plant	nn1_vv0@
.	.	y
This	this	dd1
would	would	vm
reduce	reduce	vvi
steel	steel	nn1
prices	price	nn2
about	about	rg
$4.40	$4.40	nnu	
a	a	at1
ton	ton	nnu1
for	for	if
West	west	nd1
Coast	coast	nn1
customers	customer	nn2
(	(	y
TIME	time	nnt1
,	,	y
March	march	npm1
10	10	mc
)	)	y
.	.	y
Cried	cry	vvd
the	the	at
jubilant	jubilant	jj
Los	los	np1
Angeles	angeles	np1
Chamber	chamber	nn1
of	of	io
Commerce	commerce	nn1
:	:	y
"	"	"
The	the	at
decision	decision	nn1
.	.	y
.	.	y
.	.	y
establishes	establish	vvz
the	the	at
new	new	jj
Western	western	jj
steel	steel	nn1
price	price	nn1
economy	economy	nn1
for	for	if
which	which	ddq
we	we	ppis2
have	have	vh0
fought	fight	vvn
so	so	rg_rr
long	long	jj_rr
and	and	cc
hard	hard	rr_jj
.	.	y
"	"	"
<P>	<p>	null	
The	the	at
new	new	jj
economy	economy	nn1
might	might	vm
have	have	vhi
come	come	vvn
a	a	at1
month	month	nnt1
earlier	early	rrr
except	except	ii21
for	for	ii22
the	the	at
anguished	anguished	jj
cries	cry	nn2
of	of	io
Henry	henry	np1
J.	j.-a	np1
Kaiser	kaiser	nn1
(	(	y
TIME	time	nnt1
,	,	y
March	march	npm1
10	10	mc
)	)	y
for	for	if
a	a	at1
freight	freight	nn1
cut	cut	vvn_nn1_vv0
for	for	if
his	his	appge
Fontana	fontana	nn1@_np1
steel	steel	nn1
plant	plant	nn1
.	.	y
This	this	dd1
had	have	vhd
held	hold	vvn
up	up	rp
the	the	at
Geneva	geneva	np1
reduction	reduction	nn1
.	.	y
As	as	csa_ii@
ICC	icc	np1
said	say	vvd
that	that	cst
it	it	pph1
would	would	vm
continue	continue	vvi
to	to	to
study	study	vvi
Western	western	jj
freight	freight	nn1
rates	rate	nn2
,	,	y
Westerners	westerner	nn2
guessed	guess	vvd_vvn
that	that	cst
Henry	henry	np1
Kaiser	kaiser	nn1
might	might	vm
soon	soon	rr
get	get	vvi
his	his	appge
reduction	reduction	nn1
,	,	y
too	too	rr@
.	.	y
