@@224098	##	fo
No	no	pn121
one	one	pn122
could	could	vm
say	say	vvi
who	who	pnqs
the	the	at
author	author	nn1
was	be	vbdz
,	,	y
but	but	ccb
Ontarians	ontarians	nn2	
,	,	y
irked	irk	vvn
by	by	ii
Government	government	nn1
liquor	liquor	nn1
restrictions	restriction	nn2
,	,	y
last	last	md
week	week	nnt1
were	be	vbdr
reciting	recite	vvg
a	a	at1
new	new	jj
rhyme	rhyme	nn1
:	:	y
<P>	<p>	null	
Sing	sing	vv0
a	a	at1
song	song	nn1
of	of	io
six	six	mc
pence	pence	nnu
<P>	<p>	null	
A	a	at1_zz1
bottle	bottle	nn1
full	full	jj
of	of	io
rye	rye	nn1
<P>	<p>	null	
Six	six	mc
and	and	cc
twenty	twenty	mc
ounces	ounce	nnu2
<P>	<p>	null	
For	for	if
a	a	at1
month	month	nnt1
's	's	ge
supply	supply	nn1
;	;	y
<P>	<p>	null	
When	when	cs
the	the	at
war	war	nn1
is	be	vbz
over	over	rp
<P>	<p>	null	
We	we	ppis2
'll	will	vm
all	all	db_rr@
begin	begin	vvi
to	to	to
sing	sing	vvi
:	:	y
<P>	<p>	null	
"	"	"
Now	now	rt
we	we	ppis2
've	have	vh0
finished	finish	vvn
Hitler	hitler	np1
,	,	y
<P>	<p>	null	
Where	where	rrq
's	be	vbz
Mackenzie	mackenzie	np1
King	king	nn1_np1@
?	?	y
"	"	"
