@@178309	##	fo
The	the	at
late	late	jj
Rachel	rachel	np1
Kollock	kollock	np1	
McDowell	mcdowell	np1
,	,	y
longtime	longtime	jj
(	(	y
28	28	mc
years	year	nnt2
)	)	y
religious	religious	jj
news	news	nn1
editor	editor	nn1
of	of	io
the	the	at
New	new	np1
York	york	np1
Times	time	nnt2
,	,	y
was	be	vbdz
known	know	vvn
to	to	ii
her	her	appge_ppho1
more	more	rgr
irreverent	irreverent	jj
colleagues	colleague	nn2
as	as	csa_ii@
"	"	"
the	the	at
lady	lady	nn1
bishop	bishop	nn1
.	.	y
"	"	"
In	in	ii
the	the	at
hope	hope	nn1
of	of	io
making	make	vvg
news	news	nn1
men	man	nn2
"	"	"
swear	swear	vv0
off	off	rp_ii
swearing	swear	vvg_nn1
,	,	y
"	"	"
she	she	pphs1
founded	found	vvd
the	the	at
Pure	pure	jj
Language	language	nn1
League	league	nn1
,	,	y
tried	try	vvd
to	to	to
get	get	vvi
fellow	fellow	jj_nn1
staffers	staffer	nn2
to	to	to
sign	sign	vvi
pledges	pledge	nn2
against	against	ii
cussing	cuss	vvg_nn1@
.	.	y
Even	even	rr
in	in	ii
death	death	nn1
Miss	miss	nnb
McDowell	mcdowell	np1
carried	carry	vvd
on	on	rp
her	her	appge
good	good	jj
fight	fight	nn1
.	.	y
Her	her	appge
will	will	nn1@
,	,	y
probated	probate	vvd
last	last	md
week	week	nnt1
,	,	y
left	leave	vvn_vvd
about	about	rg
$3,000	$3,000	nnu
to	to	ii
the	the	at
New	new	np1
York	york	np1
Newspaper	newspaper	nn1
Guild	guild	nn1
(	(	y
of	of	io
which	which	ddq
she	she	pphs1
was	be	vbdz
not	not	xx
a	a	at1
member	member	nn1
)	)	y
to	to	to
perpetuate	perpetuate	vvi
the	the	at
Pure	pure	jj
Language	language	nn1
League	league	nn1
by	by	ii
distributing	distribute	vvg_jj@
pamphlets	pamphlet	nn2
.	.	y
Said	say	vvd
the	the	at
Guild	guild	nn1
's	's	ge
Executive	executive	nn1_jj@
Vice	vice	nnb
President	president	nnb
Tom	tom	np1
Murphy	murphy	np1
:	:	y
"	"	"
Well	well	rr
,	,	y
we	we	ppis2
've	have	vh0
got	get	vvn
the	the	at
money	money	nn1
,	,	y
but	but	ccb
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
what	what	ddq
the	the	at
hell	hell	nn1
we	we	ppis2
're	be	vbr
going	go	vvgk
to	to	to
do	do	vdi
with	with	iw
it	it	pph1
.	.	y
"	"	"
