@@305756	##	fo
In	in	ii
things	thing	nn2
that	that	cst_dd1
count	count	vv0_nn1
,	,	y
the	the	at
French	french	nn1_jj
are	be	vbr
a	a	at1
very	very	rg
practical	practical	jj
people	people	nn
.	.	y
They	they	pphs2
watched	watch	vvd
with	with	iw
detached	detached	jj
wonder	wonder	nn1
when	when	rrq
the	the	at
U.S.	u.s.-	np1
Army	army	nn1
laid	lay	vvd_vvn
a	a	at1
gasoline	gasoline	nn1
pipeline	pipeline	nn1
from	from	ii
the	the	at
Normandy	normandy	np1
beachhead	beachhead	nn1
to	to	ii
Paris	paris	np1
.	.	y
Then	then	rt
an	an	at1
idea	idea	nn1
galvanized	galvanize	vvd@_vvn@
them	them	ppho2
into	into	ii
action	action	nn1
:	:	y
if	if	cs
gas	gas	nn1
can	can	vm
flow	flow	vvi
through	through	ii_rp@
a	a	at1
six-inch	six-inch	nnu1_jj
pipe	pipe	nn1
,	,	y
why	why	rrq
not	not	xx
wine	wine	nn1
?	?	y
Last	last	md
week	week	nnt1
Frenchmen	frenchman	nn2
laid	lay	vvd_vvn
their	their	appge
own	own	da
pipeline	pipeline	nn1
.	.	y
Across	across	ii
the	the	at
practically	practically	rr
bridgeless	bridgeless	jj
Loire	loire	np1
River	river	nnl1
it	it	pph1
will	will	vm
bring	bring	vvi
wine	wine	nn1
from	from	ii
southern	southern	jj
France	france	np1
to	to	to
break	break	vvi
a	a	at1
drought	drought	nn1
that	that	cst_dd1
has	have	vhz
been	be	vbn
desiccating	desiccating	vvg
Paris	paris	np1
and	and	cc
northern	northern	jj
France	france	np1
.	.	y
