@@159548	##	fo
Genial	genial	jj
,	,	y
spherical	spherical	jj
,	,	y
Honduran	honduran	jj
Ambassador	ambassador	nnb
Julin	julin	np1	
Cceres	cceres	np1	
met	meet	vvd
another	another	dd1
Latin	latin	jj
American	american	jj
diplomat	diplomat	nn1
at	at	ii
a	a	at1
Washington	washington	np1
reception	reception	nn1
.	.	y
"	"	"
I	i	ppis1
say	say	vv0
,	,	y
Caceres	caceres	np1_nn2
,	,	y
"	"	"
said	say	vvd
the	the	at
friend	friend	nn1
,	,	y
"	"	"
TIME	time	nnt1
reports	report	vvz
the	the	at
Honduran	honduran	jj
opposition	opposition	nn1
is	be	vbz
using	use	vvg
'	'	ge
Pinos	pinos	np1
de	de	np1
Honduras	honduras	np1
'	'	ge
for	for	if
a	a	at1
slogan	slogan	nn1
,	,	y
and	and	cc
your	your	appge
President	president	nn1
of	of	io
Congress	congress	nn1
maintains	maintain	vvz
that	that	cst
a	a	at1
revolutionary	revolutionary	jj
ought	ought	vmk
to	to	to
be	be	vbi
hanged	hang	vvn
from	from	ii
each	each	dd1
pine	pine	nn1
.	.	y
What	what	ddq
luck	luck	nn1
you	you	ppy
are	be	vbr
n't	n't	xx
a	a	at1
revolutionary	revolutionary	jj
.	.	y
The	the	at
pine	pine	nn1
would	would	vm
surely	surely	rr
break	break	vvi
.	.	y
"	"	"
