@@179905	##	fo
BATTLE	battle	nn1
OF	of	io
THE	the	at
PACIFIC	pacific	np1
<P>	<p>	null	
U.S.	u.s.-	np1
readers	reader	nn2
who	who	pnqs
had	have	vhd
thought	think	vvn
of	of	io
the	the	at
New	new	np1
Guinea	guinea	np1
campaign	campaign	nn1
as	as	ii_csa
an	an	at1
exclusively	exclusively	rr
American	american	jj
show	show	nn1
were	be	vbdr
pulled	pull	vvn
up	up	rp
sharply	sharply	rr
last	last	md
week	week	nnt1
by	by	ii
announcement	announcement	nn1
of	of	io
the	the	at
campaign	campaign	nn1
's	's	ge
casualty	casualty	nn1
totals	total	nn2_vvz
.	.	y
The	the	at
U.S.	u.s.-	np1
suffered	suffer	vvd
4,319	4,319	mc	
casualties	casualty	nn2
(	(	y
2,175	2,175	mc
killed	kill	jj_vvd_vvn
,	,	y
2,144	2,144	mc	
wounded	wound	jj
)	)	y
;	;	y
Australia	australia	np1
6,212	6,212	mc	
(	(	y
2,379	2,379	mc	
killed	kill	jj_vvd_vvn
,	,	y
3,833	3,833	mc	
wounded	wound	jj
)	)	y
.	.	y
The	the	at
principal	principal	jj_nn1
U.S.	u.s.-	np1
contribution	contribution	nn1
was	be	vbdz
in	in	ii
the	the	at
air	air	nn1
,	,	y
and	and	cc
the	the	at
American	american	jj
casualties	casualty	nn2
included	include	vvd_vvn
perhaps	perhaps	rr
1,000	1,000	mc
airmen	airman	nn2
.	.	y
On	on	ii
the	the	at
ground	ground	nn1
,	,	y
the	the	at
Australian	australian	jj
loss	loss	nn1
was	be	vbdz
almost	almost	rr
twice	twice	rr
as	as	rg
great	great	jj
as	as	csa
that	that	dd1
of	of	io
the	the	at
two	two	mc
U.S.	u.s.-	np1
divisions	division	nn2
in	in	ii
the	the	at
campaign	campaign	nn1
.	.	y
