@@151615	##	fo
Somewhere	somewhere	rl
in	in	ii
North	north	nd1
Africa	africa	np1
,	,	y
tough	tough	jj_nn1@
,	,	y
profane	profane	jj_vv0
Lieut	lieut	nn1_np1
.	.	y
General	general	nnb
George	george	np1
S.	s.-a	np1
(	(	y
"	"	"
Old	old	jj
Blood	blood	nn1
and	and	cc
Guts	gut	nn2
"	"	"
)	)	y
Patton	patton	np1
Jr	jr	nna
.	.	y
found	find	vvn_vvd_vv0%
time	time	nnt1
to	to	to
answer	answer	vvi
a	a	at1
fan	fan	nn1
letter	letter	nn1
from	from	ii
ready-to-fight	ready-to-fight	jj_nn1	
Bill	bill	nn1_np1
(	(	y
no	no	at
kin	kin	nn
)	)	y
Patton	patton	np1
,	,	y
10	10	mc
,	,	y
of	of	io
El	el	np1
Paso	paso	np1
,	,	y
Tex	tex	np1
.	.	y
Wrote	write	vvd
the	the	at
General	general	nn1_jj
:	:	y
"	"	"
Dear	dear	jj
Bill	bill	np1
...	....	...
I	i	ppis1
certainly	certainly	rr
hope	hope	vv0
that	that	cst_dd1
by	by	ii
the	the	at
time	time	nnt1
you	you	ppy
grow	grow	vv0
up	up	rp
we	we	ppis2
will	will	vm
be	be	vbi
in	in	ii
a	a	at1
period	period	nn1
of	of	io
peace	peace	nn1
time	time	nnt1
,	,	y
but	but	ccb
you	you	ppy
can	can	vm
be	be	vbi
sure	sure	jj
that	that	cst
during	during	ii
your	your	appge
lifetime	lifetime	nnt1
there	there	ex
will	will	vm
be	be	vbi
more	more	dar
wars	war	nn2
.	.	y
.	.	y
.	.	y
.	.	y
"	"	"
