@@259518	##	fo
Columbia	columbia	np1
's	's	ge
fortyish	fortyish	jj
,	,	y
bouncy	bouncy	jj
Dr.	dr.-i	nnb
Gene	gene	np1
Weltfish	weltfish	np1	
,	,	y
who	who	pnqs
teaches	teach	vvz
anthropology	anthropology	nn1
(	(	y
the	the	at
science	science	nn1
of	of	io
Man	man	nn1
)	)	y
,	,	y
is	be	vbz
a	a	at1
woman	woman	nn1
,	,	y
but	but	ccb
that	that	dd1
is	be	vbz
not	not	xx
the	the	at
only	only	jj
reason	reason	nn1
she	she	pphs1
is	be	vbz
sometimes	sometimes	rt
dubious	dubious	jj
about	about	ii
man	man	nn1
's	's	ge
future	future	nn1_jj
.	.	y
Like	like	ii_vv0@
many	many	da2
another	another	dd1
scientist	scientist	nn1
(	(	y
see	see	vv0
NATIONAL	national	jj
AFFAIRS	affair	nn2
)	)	y
,	,	y
she	she	pphs1
is	be	vbz
shocked	shock	vvn
by	by	ii
the	the	at
horrors	horror	nn2
of	of	io
a	a	at1
war	war	nn1
in	in	ii
which	which	ddq
scientific	scientific	jj
brains	brain	nn2
were	be	vbdr
deciding	decide	vvg_jj@
factors	factor	nn2
.	.	y
In	in	ii
September	september	npm1
's	's	ge_vbz
Scientific	scientific	jj
Monthly	monthly	jj_nn1@
,	,	y
Dr.	dr.-i	nnb
Weltfish	weltfish	np1	
proposed	propose	vvd
a	a	at1
professional	professional	jj
oath	oath	nn1
for	for	if
all	all	db
scientists	scientist	nn2
,	,	y
like	like	ii
the	the	at
Hippocratic	hippocratic	jj
Oath	oath	nn1
which	which	ddq
physicians	physician	nn2
honor	honor	vv0
:	:	y
<P>	<p>	null	
"	"	"
I	i	ppis1
pledge	pledge	vv0
that	that	cst
I	i	ppis1
will	will	vm
use	use	vvi
my	my	appge
knowledge	knowledge	nn1
for	for	if
the	the	at
good	good	jj_nn1%
of	of	io
humanity	humanity	nn1
and	and	cc
against	against	ii
the	the	at
destructive	destructive	jj
forces	force	nn2
of	of	io
the	the	at
world	world	nn1
and	and	cc
the	the	at
ruthless	ruthless	jj
intent	intent	nn1
of	of	io
men	man	nn2
;	;	y
and	and	cc
that	that	cst
I	i	ppis1
will	will	vm
work	work	vvi
together	together	rl
with	with	iw
my	my	appge
fellow	fellow	jj_nn1
scientists	scientist	nn2
of	of	io
whatever	whatever	ddqv
nation	nation	nn1
,	,	y
creed	creed	nn1
or	or	cc
color	color	nn1
,	,	y
for	for	if
these	these	dd2
,	,	y
our	our	appge
common	common	jj
ends	end	nn2
.	.	y
"	"	"
