@@181698	##	fo
Dr.	dr.-i	nnb
Reginald	reginald	np1
Weir	weir	np1
's	's	ge
entry	entry	nn1
was	be	vbdz
tactfully	tactfully	rr
worded	word	vvn
.	.	y
He	he	pphs1
hoped	hope	vvd
that	that	cst
it	it	pph1
would	would	vm
be	be	vbi
accepted	accept	vvn
,	,	y
but	but	ccb
he	he	pphs1
would	would	vm
not	not	xx
make	make	vvi
an	an	at1
issue	issue	nn1
of	of	io
it	it	pph1
if	if	cs
it	it	pph1
were	be	vbdr
n't	n't	xx
.	.	y
At	at	ii
Manhattan	manhattan	np1
's	's	ge
Seventh	seventh	md
Regiment	regiment	nn1
Armory	armory	np1
last	last	md
week	week	nnt1
,	,	y
he	he	pphs1
played	play	vvd
and	and	cc
won	win	vvd
his	his	appge
first	first	md
round	round	jj_ii
match	match	nn1
(	(	y
6-4	6-4	mcmc
,	,	y
6-2	6-2	mcmc
)	)	y
in	in	ii
the	the	at
National	national	jj
Indoor	indoor	jj
Tennis	tennis	nn1
Championship	championship	nn1
.	.	y
Even	even	cs21
though	though	cs22
he	he	pphs1
was	be	vbdz
soundly	soundly	rr
beaten	beat	vvn_jj
(	(	y
6-1	6-1	mcmc
,	,	y
6-1	6-1	mcmc
)	)	y
by	by	ii
top-seeded	top-seeded	jj
Billy	billy	np1
Talbert	talbert	np1
in	in	ii
the	the	at
second	second	md
round	round	nn1
,	,	y
Dr.	dr.-i	nnb
Weir	weir	np1
felt	feel	vvd
that	that	cst
he	he	pphs1
had	have	vhd
won	win	vvn
a	a	at1
victory	victory	nn1
.	.	y
For	for	if
the	the	at
first	first	md
time	time	nnt1
in	in	ii
history	history	nn1
,	,	y
a	a	at1
Negro	negro	nn1
had	have	vhd
played	play	vvn
in	in	ii
a	a	at1
U.S.	u.s.-	np1
Lawn	lawn	nn1
Tennis	tennis	nn1
Association-sponsored	association-sponsored	jj_nn1	
national	national	jj
championship	championship	nn1
.	.	y
