@@157449	##	fo
Ever	ever	rr
since	since	cs_ii@
Pearl	pearl	np1
Harbor	harbor	nn1
,	,	y
the	the	at
Civil	civil	jj
Aeronautics	aeronautics	nn1
Board	board	nn1
has	have	vhz
resolutely	resolutely	rr
looked	look	vvn
the	the	at
other	other	jj
way	way	nn1
almost	almost	rr
every	every	at1
time	time	nnt1
a	a	at1
U.S.	u.s.-	np1
airline	airline	nn1
asked	ask	vvd_vvn@
for	for	if
permission	permission	nn1
to	to	to
fly	fly	vvi
new	new	jj
routes	route	nn2
below	below	ii
the	the	at
Rio	rio	np1
Grande	grande	np1
.	.	y
Last	last	md
week	week	nnt1
it	it	pph1
turned	turn	vvd
a	a	at1
dizzy	dizzy	jj
somersault	somersault	nn1
.	.	y
CAB	cab	nn1
now	now	rt
begged	beg	vvd_vvn
all	all	db
comers	comer	nn2
to	to	to
apply	apply	vvi
for	for	if
flights	flight	nn2
to	to	ii
Mexico	mexico	np1
,	,	y
Central	central	jj
and	and	cc
South	south	nd1
America	america	np1
and	and	cc
the	the	at
Caribbean	caribbean	jj_np1
.	.	y
<P>	<p>	null	
CAB	cab	nn1
's	's	ge
meek	meek	jj
announcement	announcement	nn1
said	say	vvd
that	that	cst
applications	application	nn2
need	need	vm@_vv0
not	not	xx
specify	specify	vvi
exact	exact	jj
routes	route	nn2
to	to	to
be	be	vbi
considered	consider	vvn
;	;	y
that	that	dd1_cst
in	in	ii
any	any	dd
case	case	nn1
they	they	pphs2
should	should	vm
"	"	"
include	include	vv0
a	a	at1
general	general	jj_nn1
provision	provision	nn1
which	which	ddq
will	will	vm
permit	permit	vvi
them	them	ppho2
to	to	to
be	be	vbi
construed	construe	vvn
as	as	rg
good	good	jj
for	for	if
any	any	dd
new	new	jj
route	route	nn1
which	which	ddq
the	the	at
Board	board	nn1
may	may	vm
find	find	vvi
to	to	to
be	be	vbi
required	require	vvn
.	.	y
.	.	y
.	.	y
.	.	y
"	"	"
Airmen	airman	nn2
thanked	thank	vvd_vvn
Good	good	jj_np1@
Neighbor	neighbor	nn1_np1
grumbling	grumble	vvg
for	for	if
this	this	dd1
sudden	sudden	jj
flipflop	flipflop	nn1
,	,	y
figured	figure	vvd_vvn
that	that	cst
it	it	pph1
must	must	vm
also	also	rr
mean	mean	vvi
that	that	cst
all	all	db
the	the	at
talk	talk	nn1
about	about	ii
more	more	dar
equipment	equipment	nn1
for	for	if
them	them	ppho2
was	be	vbdz
finally	finally	rr
about	about	rpk
to	to	to
pay	pay	vvi
off	off	rp
in	in	ii
planes	plane	nn2
instead	instead	ii21
of	of	ii22
promises	promise	nn2
.	.	y
