@@258676	##	fo
The	the	at
news	news	nn1
that	that	cst
Paris	paris	np1
was	be	vbdz
free	free	jj
stirred	stir	vvd_vvn
BBC	bbc	np1
's	's	ge
Director	director	nn1
General	general	jj
to	to	ii
an	an	at1
act	act	nn1
of	of	io
Gallic	gallic	jj
impulsiveness	impulsiveness	nn1
:	:	y
he	he	pphs1
ordered	order	vvd
a	a	at1
tricolor	tricolor	nn1
flown	fly	vvn
from	from	ii
the	the	at
roof	roof	nn1
.	.	y
It	it	pph1
floated	float	vvd
proudly	proudly	rr
until	until	cs_ii@
a	a	at1
sharp-eyed	sharp-eyed	jj
Frenchman	frenchman	nn1
phoned	phone	vvd_vvn
to	to	to
ask	ask	vvi
the	the	at
reason	reason	nn1
.	.	y
"	"	"
Paris	paris	np1
is	be	vbz
free	free	jj
!	!	!
"	"	"
a	a	at1
delirious	delirious	jj
voice	voice	nn1
replied	reply	vvd
.	.	y
"	"	"
Had	have	vhd
n't	n't	xx
you	you	ppy
heard	hear	vvn
?	?	y
"	"	"
"	"	"
Yes	yes	uh
,	,	y
"	"	"
said	say	vvd
the	the	at
Frenchman	frenchman	nn1
,	,	y
"	"	"
but	but	ccb
why	why	rrq
are	be	vbr
you	you	ppy
flying	fly	vvg
the	the	at
Dutch	dutch	jj
flag	flag	nn1
?	?	y
"	"	"
