@@305252	##	fo
Among	among	ii
other	other	jj_nn1@
.	.	y
things	thing	nn2
,	,	y
onrushing	onrushing	vvg	
Allied	allied	jj
armies	army	nn2
have	have	vh0
been	be	vbn
capturing	capture	vvg
a	a	at1
good	good	jj
deal	deal	nn1
of	of	io
topnotch	topnotch	nn1
German	german	jj_nn1
technical	technical	jj
equipment	equipment	nn1
.	.	y
Last	last	md
week	week	nnt1
Dr.	dr.-i	nnb
Vannevar	vannevar	np1	
Bush	bush	np1
's	's	ge
OSRD	osrd	nn1_np1
told	tell	vvd_vvn
how	how	rrq
U.S.	u.s.-	np1
ingenuity	ingenuity	nn1
had	have	vhd
put	put	vvn
some	some	dd
of	of	io
this	this	dd1
equipment	equipment	nn1
to	to	to
use	use	vvi
in	in	ii31
spite	spite	ii32
of	of	ii33
Nazi	nazi	jj
effort	effort	nn1
to	to	to
sabotage	sabotage	vvi
it	it	pph1
.	.	y
<P>	<p>	null	
The	the	at
retreating	retreating	jj
Germans	german	nn2
left	leave	vvn_vvd
behind	behind	ii
them	them	ppho2
an	an	at1
extensive	extensive	jj
system	system	nn1
of	of	io
telephone	telephone	nn1
communications	communication	nn2
which	which	ddq
they	they	pphs2
thought	think	vvd_vvn
would	would	vm
be	be	vbi
useless	useless	jj
because	because	cs
they	they	pphs2
had	have	vhd
removed	remove	vvn
key	key	jj
radio	radio	nn1
vacuum	vacuum	nn1
tubes	tube	nn2
.	.	y
U.S.	u.s.-	np1
officers	officer	nn2
found	find	vvd_vvn
one	one	mc1
tube	tube	nn1
was	be	vbdz
a	a	at1
unique	unique	jj
German	german	jj_nn1
design	design	nn1
;	;	y
none	none	pn
like	like	ii
it	it	pph1
had	have	vhd
ever	ever	rr
been	be	vbn
made	make	vvn
in	in	ii
the	the	at
U.S.	u.s.-	np1
But	but	ccb
engineers	engineer	nn2
of	of	io
the	the	at
Bell	bell	np1_nn1@
Telephone	telephone	nn1_vv0
Laboratories	laboratory	nn2
mastered	master	vvd_vvn
its	its	appge
secret	secret	nn1_jj
in	in	ii
less	less	dar
than	than	csn
24	24	mc
hours	hour	nnt2
.	.	y
Within	within	ii
three	three	mc
days	day	nnt2
they	they	pphs2
had	have	vhd
made	make	vvn
eight	eight	mc
exact	exact	jj
copies	copy	nn2
.	.	y
Within	within	ii
three	three	mc
weeks	week	nnt2
1,000	1,000	mc
tubes	tube	nn2
were	be	vbdr
at	at	ii
the	the	at
front	front	nn1_jj
and	and	cc
the	the	at
telephone	telephone	nn1
system	system	nn1
was	be	vbdz
in	in	ii
operation	operation	nn1
.	.	y
