@@176405	##	fo
In	in	ii
London	london	np1
,	,	y
where	where	rrq
a	a	at1
busy	busy	jj
summer	summer	nnt1
had	have	vhd
already	already	rr
spawned	spawn	vvn
half	half	db_rr@
a	a	at1
dozen	dozen	m
hits	hit	nn2
,	,	y
the	the	at
new	new	jj
season	season	nnt1
began	begin	vvd
briskly	briskly	rr
with	with	iw
what	what	ddq
looked	look	vvd
like	like	ii
another	another	dd1
success	success	nn1
by	by	ii
prolific	prolific	jj
Terence	terence	np1
Rattigan	rattigan	np1
(	(	y
The	the	at
Winslow	winslow	np1
Boy	boy	nn1
,	,	y
O	o	zz1_uh_np1@
Mistress	mistress	nn1
Mine	mine	nn1
)	)	y
.	.	y
Called	call	vvn_vvd@
Playbill	playbill	np1
,	,	y
it	it	pph1
was	be	vbdz
a	a	at1
program	program	nn1
of	of	io
two	two	mc
one-acters	one-acters	nn2	
:	:	y
The	the	at
Browning	brown	np1
Version	version	nn1
,	,	y
a	a	at1
study	study	nn1
of	of	io
an	an	at1
embittered	embittered	jj
schoolmaster	schoolmaster	nn1
,	,	y
and	and	cc
A	a	zz1
Harlequinade	harlequinade	np1	
,	,	y
which	which	ddq
pokes	poke	vvz
fun	fun	nn1_jj
at	at	ii
highbrow	highbrow	jj
theater	theater	nn1
.	.	y
Rattigan	rattigan	nn1_np1@	
,	,	y
whose	whose	ddqge
annual	annual	jj
royalties	royalty	nn2
pile	pile	vv0@_nn1
up	up	ii21
to	to	ii22
about	about	ii_rg%
$100,000	$100,000	nnu
,	,	y
also	also	rr
has	have	vhz
a	a	at1
new	new	jj
drama	drama	nn1
about	about	ii
Alexander	alexander	np1
the	the	at
Great	great	jj
scheduled	scheduled	jj_vvn
for	for	if
a	a	at1
winter	winter	nnt1
opening	open	nn1_vvg
,	,	y
and	and	cc
is	be	vbz
working	work	vvg
on	on	ii_rp@
a	a	at1
comedy	comedy	nn1
.	.	y
