@@151616	##	fo
No	no	at
helicopter	helicopter	nn1
has	have	vhz
yet	yet	rr
appeared	appear	vvn
over	over	ii_rp
a	a	at1
battlefield	battlefield	nn1
,	,	y
but	but	ccb
there	there	ex
are	be	vbr
signs	sign	nn2
that	that	cst
Igor	igor	np1
Sikorsky	sikorsky	np1
's	's	ge
strange	strange	jj
windmill	windmill	nn1
flying	fly	nn1_jj_vvg
machine	machine	nn1
may	may	vm
see	see	vvi
action	action	nn1
before	before	ii_cs
war	war	nn1
's	's	ge
end	end	nn1
.	.	y
A	a	at1
few	few	da2
are	be	vbr
already	already	rr
being	be	vbg
made	make	vvn
in	in	ii
the	the	at
Sikorsky	sikorsky	jj@_np1
plant	plant	nn1
of	of	io
United	united	jj
Aircraft	aircraft	nn
Corp	corp	nn1
.	.	y
Last	last	md
week	week	nnt1
the	the	at
Army	army	nn1
let	let	vv0_vvd@
it	it	pph1
be	be	vbi
known	know	vvn
that	that	cst
this	this	dd1
sideline	sideline	nn1
building	building	nn1
(	(	y
by	by	ii
a	a	at1
company	company	nn1
already	already	rr
busy	busy	jj_vv0@
with	with	iw
engines	engine	nn2
,	,	y
propellers	propeller	nn2
and	and	cc
planes	plane	nn2
)	)	y
was	be	vbdz
not	not	xx
enough	enough	rr
.	.	y
It	it	pph1
announced	announce	vvd
that	that	cst
it	it	pph1
had	have	vhd
given	give	vvn
a	a	at1
contract	contract	nn1
for	for	if
Sikorsky	sikorsky	np1
's	's	ge
craft	craft	nn1
to	to	ii
Nash-Kelvinator	nash-kelvinator	np1	
Corp	corp	nn1
.	.	y
Chief	chief	jj_nn1
aim	aim	nn1
:	:	y
quantity	quantity	nn1
production	production	nn1
.	.	y
