@@157356	##	fo
Last	last	md
week	week	nnt1
President	president	nnb
Roosevelt	roosevelt	np1
's	's	ge
envoy	envoy	nn1
to	to	ii
India	india	np1
,	,	y
William	william	np1
Phillips	phillips	np1
,	,	y
announced	announce	vvd_vvn
that	that	cst
he	he	pphs1
had	have	vhd
asked	ask	vvn
British	british	jj
permission	permission	nn1
to	to	to
see	see	vvi
India	india	np1
's	's	ge_vbz
imprisoned	imprison	jj
Mohandas	mohandas	np2_nn2@
K.	k.-the	np1
Gandhi	gandhi	np1
and	and	cc
Pandit	pandit	np1
Jawaharlal	jawaharlal	np1
Nehru	nehru	np1
,	,	y
and	and	cc
that	that	cst
the	the	at
permission	permission	nn1
had	have	vhd
been	be	vbn
refused	refuse	vvn
.	.	y
India	india	np1
's	's	ge
Viceroy	viceroy	nn1
,	,	y
the	the	at
Marquess	marquess	nn1
of	of	io
Linlithgow	linlithgow	np1
,	,	y
took	take	vvd
Phillips	phillips	np1
on	on	ii
a	a	at1
tiger	tiger	nn1
hunt	hunt	nn1_vv0
instead	instead	rr
.	.	y
Commented	comment	vvd_vvn_jj@	
London	london	np1
politicos	politico	nn2
:	:	y
"	"	"
Phillips	phillips	np1
would	would	vm
indeed	indeed	rr
be	be	vbi
an	an	at1
optimist	optimist	nn1
if	if	cs
he	he	pphs1
thought	think	vvd
he	he	pphs1
could	could	vm
converse	converse	vvi
with	with	iw
Gandhi	gandhi	np1
and	and	cc
Nehru	nehru	np1
.	.	y
"	"	"
<P>	<p>	null	
Mr.	mr.-	nnb
Phillips	phillips	np1
,	,	y
who	who	pnqs
is	be	vbz
returning	return	vvg
to	to	ii
the	the	at
U.S.	u.s.-	np1
,	,	y
will	will	vm
be	be	vbi
equally	equally	rr
optimistic	optimistic	jj
if	if	cs_csw@
he	he	pphs1
expects	expect	vvz
to	to	to
give	give	vvi
the	the	at
President	president	nn1
a	a	at1
complete	complete	jj
report	report	nn1
without	without	iw
having	have	vhg
talked	talk	vvn
to	to	ii
Mohandas	mohandas	np2_nn2@
Gandhi	gandhi	np1
.	.	y
