@@304084	##	fo
Nazi	nazi	jj
spokesmen	spokesman	nn2
last	last	md
week	week	nnt1
announced	announce	vvd_vvn
the	the	at
death	death	nn1
from	from	ii
apoplexy	apoplexy	nn1
of	of	io
lean	lean	jj
,	,	y
athletic	athletic	jj
Field	field	nnb
Marshal	marshal	nnb
Walter	walter	np1
von	von	np1
Reichenau	reichenau	np1	
,	,	y
57	57	mc
,	,	y
Commander	commander	nn1
of	of	io
Germany	germany	np1
's	's	ge
Sixth	sixth	md
Army	army	nn1
in	in	ii
the	the	at
Ukraine	ukraine	np1
,	,	y
who	who	pnqs
was	be	vbdz
so	so	rg
stiffly	stiffly	rr
Prussian	prussian	jj
that	that	cst
his	his	appge
friends	friend	nn2
said	say	vvd
he	he	pphs1
wore	wear	vvd
his	his	appge
monocle	monocle	nn1
in	in	ii
bed	bed	nn1
,	,	y
but	but	ccb
who	who	pnqs
had	have	vhd
often	often	rr
extolled	extol	vvn
the	the	at
Nazi	nazi	jj
cause	cause	nn1
as	as	ii_csa
a	a	at1
great	great	jj
opportunity	opportunity	nn1
for	for	if
the	the	at
German	german	jj_nn1
Army	army	nn1
.	.	y
<P>	<p>	null	
It	it	pph1
was	be	vbdz
recalled	recall	vvn
that	that	cst
the	the	at
proud	proud	jj
Field	field	nn1
Marshal	marshal	nn1
's	's	ge
troops	troop	nn2
,	,	y
after	after	ii
taking	take	vvg
Kiev	kiev	np1
and	and	cc
Kharkov	kharkov	np1
,	,	y
had	have	vhd
been	be	vbn
roughly	roughly	rr
handled	handle	vvn_vvd
in	in	ii
the	the	at
Russian	russian	jj
counteroffensive	counteroffensive	jj
.	.	y
It	it	pph1
was	be	vbdz
also	also	rr
recalled	recall	vvn_vvd
that	that	cst
the	the	at
aristocratic	aristocratic	jj
Field	field	nn1
Marshal	marshal	nn1
had	have	vhd
long	long	rr
regarded	regard	vvn
Gestapo	gestapo	np1
Chief	chief	nnb
Heinrich	heinrich	np1
Himmler	himmler	np1_nn1
as	as	ii_csa
a	a	at1
crude	crude	jj_nn1@
,	,	y
lower-middle-class	lower-middle-class	jj
upstart	upstart	nn1
.	.	y
In	in	ii
Czecho-Slovakia	czecho-slovakia	np1
,	,	y
when	when	rrq
the	the	at
Field	field	nn1_np1
Marshal	marshal	nn1
tried	try	vvd
to	to	to
take	take	vvi
over	over	rp_ii
a	a	at1
hotel	hotel	nn1
for	for	if
his	his	appge
staff	staff	nn
from	from	ii
Heinrich	heinrich	np1
Himmler	himmler	np1
,	,	y
the	the	at
Gestapo	gestapo	np1
Chief	chief	nn1_jj
,	,	y
refusing	refuse	vvg
,	,	y
declared	declare	vvd_vvn
:	:	y
"	"	"
Some	some	dd
day	day	nnt1
I	i	ppis1
'll	will	vm
settle	settle	vvi
up	up	rp
with	with	iw
you	you	ppy
.	.	y
"	"	"
