@@173210	##	fo
Price	price	nn1_np1
Boss	boss	nn1
Leon	leon	np1
Henderson	henderson	np1
made	make	vvd
a	a	at1
concession	concession	nn1
to	to	ii
politicos	politico	nn2
who	who	pnqs
are	be	vbr
worried	worry	vvn@_jj
about	about	ii
what	what	ddq
lack	lack	nn1
of	of	io
gasoline	gasoline	nn1
might	might	vm
do	do	vdi
to	to	ii
their	their	appge
old-fashioned	old-fashioned	jj
town-to-town	town-to-town	jj_nn1	
stumping	stump	nn1
.	.	y
OPA	opa	np1
announced	announce	vvd
that	that	cst_dd1
bona	bona	jj21
fide	fide	jj22
candidates	candidate	nn2
will	will	vm
get	get	vvi
enough	enough	dd
gas	gas	nn1
to	to	to
do	do	vdi
their	their	appge
electioneering	electioneering	nn1@_jj@
,	,	y
that	that	dd1_cst
local	local	jj
political	political	jj
machines	machine	nn2
can	can	vm
count	count	vvi
on	on	ii
enough	enough	dd_rr
to	to	to
haul	haul	vvi
voters	voter	nn2
to	to	ii
the	the	at
polls	poll	nn2
on	on	ii
election	election	nn1
days	day	nnt2
.	.	y
Question	question	nn1_vv0@
in	in	ii
both	both	db2
instances	instance	nn2
:	:	y
How	how	rgq@
much	much	da1
is	be	vbz
enough	enough	rr
?	?	y
