@@179896	##	fo
Sober-minded	sober-minded	jj_nn1	
Democrats	democrat	nn2
in	in	ii
Washington	washington	np1
admit	admit	vv0
that	that	cst
the	the	at
President	president	nn1
is	be	vbz
running	run	vvg
like	like	ii
a	a	at1
jack	jack	nn1
rabbit	rabbit	nn1
for	for	if
a	a	at1
fourth	fourth	md
term	term	nn1
,	,	y
and	and	cc
that	that	cst
there	there	ex
is	be	vbz
no	no	at
way	way	nn1
to	to	to
stop	stop	vvi
him	him	ppho1
.	.	y
Last	last	md
week	week	nnt1
one	one	mc1
of	of	io
the	the	at
highest-ranking	highest-ranking	jjt
New	new	jj
Dealers	dealer	nn2
told	tell	vvd_vvn
TIME	time	nnt1
that	that	cst
there	there	ex
is	be	vbz
no	no	rr21
longer	long	rr22
any	any	dd
doubt	doubt	nn1_vv0
:	:	y
the	the	at
President	president	nn1
will	will	vm
have	have	vhi
things	thing	nn2
neatly	neatly	rr
and	and	cc
exactly	exactly	rr
arranged	arrange	vvn_vvd
for	for	if
a	a	at1
fourth	fourth	md
term	term	nn1
nomination	nomination	nn1
,	,	y
will	will	vm
be	be	vbi
nominated	nominate	vvn
and	and	cc
reelected	re-elect	vvn_vvd@
.	.	y
This	this	dd1
New	new	jj
Dealer	dealer	nn1
foresaw	foresee	vvd
a	a	at1
whale	whale	nn1
of	of	io
a	a	at1
fight	fight	nn1
,	,	y
but	but	ccb
certain	certain	jj
victory	victory	nn1
.	.	y
<P>	<p>	null	
Behind	behind	ii
this	this	dd1
view	view	nn1
lay	lay	vvd_vv0
this	this	dd1
theory	theory	nn1
:	:	y
the	the	at
President	president	nn1
,	,	y
and	and	cc
events	event	nn2
,	,	y
have	have	vh0
now	now	rt
worked	work	vvn
the	the	at
Democratic	democratic	jj
Party	party	nn1
around	around	rp
to	to	ii
a	a	at1
position	position	nn1
where	where	rrq
it	it	pph1
must	must	vm
nominate	nominate	vvi
him	him	ppho1
.	.	y
If	if	cs
the	the	at
opposition	opposition	nn1
stands	stand	vvz_nn2
firm	firm	nn1_jj
against	against	ii
him	him	ppho1
,	,	y
the	the	at
next	next	md
convention	convention	nn1
will	will	vm
make	make	vvi
a	a	at1
Donnybrook	donnybrook	np1
Fair	fair	rr%_jj_nn1@
look	look	vv0
like	like	ii
a	a	at1
love	love	nn1
feast	feast	nn1
,	,	y
and	and	cc
the	the	at
Party	party	nn1
will	will	vm
be	be	vbi
left	leave	vvn_jj
sprawling	sprawling	jj
and	and	cc
broken	broken	jj_vvn
.	.	y
In	in	ii
this	this	dd1
situation	situation	nn1
the	the	at
President	president	nn1
can	can	vm
easily	easily	rr
rig	rig	vvi
the	the	at
show	show	nn1
for	for	if
himself	himself	ppx1
.	.	y
