@@157059	##	fo
Husky	husky	np1
,	,	y
square-jawed	square-jawed	jj
Captain	captain	nnb
Joseph	joseph	np1
J.	j.-a	np1
Foss	foss	np1
,	,	y
ranking	rank	vvg
U.S.	u.s.-	np1
ace	ace	nn1_jj
,	,	y
returned	return	vvn_vvd
to	to	ii
Guadalcanal	guadalcanal	np1_jj
from	from	ii
leave	leave	nn1_vv0
all	all	db_rr@
ready	ready	jj
to	to	to_ii
better	better	rrr
his	his	appge
score	score	nn1
of	of	io
23	23	mc
enemy	enemy	nn1
planes	plane	nn2
.	.	y
He	he	pphs1
lost	lose	vvd
no	no	at
time	time	nnt1
doing	do	vdg
so	so	rr
.	.	y
Before	before	cs_ii
his	his	appge
hard-bitten	hard-bitten	jj_nn1
competitors	competitor	nn2
in	in	ii
Marine	marine	jj
Fighting	fight	nn1
Squadron	squadron	nn1
223	223	mc
could	could	vm
say	say	vvi
"	"	"
mess	mess	nn1
kit	kit	nn1
,	,	y
"	"	"
he	he	pphs1
had	have	vhd
knocked	knock	vvn
down	down	rp_ii@
three	three	mc
more	more	dar
Zeros	zero	nn2
.	.	y
On	on	ii
the	the	at
basis	basis	nn1
of	of	io
last	last	md
week	week	nnt1
's	's	ge
news	news	nn1
,	,	y
Joe	joe	np1
Foss	foss	np1
had	have	vhd
already	already	rr
equaled	equal	vvn
Captain	captain	nnb
Eddie	eddie	np1
Rickenbacker	rickenbacker	np1
's	's	ge
record	record	nn1
of	of	io
World	world	nn1
War	war	nn1
I	i	zz1%_mc1%
:	:	y
26	26	mc
aircraft	aircraft	nn
.	.	y
