@@169318	##	fo
The	the	at
vigor	vigor	nn1
with	with	iw
which	which	ddq
Secretary	secretary	nn1
of	of	io
State	state	nn1
Stettinius	stettinius	np1
last	last	md
week	week	nnt1
denounced	denounce	vvd_vvn
the	the	at
Russian	russian	jj
arrest	arrest	nn1
of	of	io
the	the	at
16	16	mc
Polish	polish	jj
emissaries	emissary	nn2
was	be	vbdz
but	but	ccb
another	another	dd1
indication	indication	nn1
of	of	io
the	the	at
changed	change	jj@
official	official	nn1_jj
U.S.	u.s.-	np1
attitude	attitude	nn1
toward	toward	ii
Russia	russia	np1
.	.	y
<P>	<p>	null	
The	the	at
change	change	nn1
was	be	vbdz
in	in	ii
method	method	nn1
,	,	y
rather	rather	cs21@_ii21
than	than	cs22@_ii22
in	in	ii
aims	aim	nn2
.	.	y
It	it	pph1
could	could	vm
best	best	rrt
be	be	vbi
summed	sum	vvn
up	up	rp
in	in	ii
the	the	at
remark	remark	nn1
of	of	io
a	a	at1
close	close	jj
friend	friend	nn1
of	of	io
President	president	nnb
Truman	truman	np1
,	,	y
who	who	pnqs
said	say	vvd
:	:	y
"	"	"
From	from	rt31
now	now	rt32
on	on	rt33
we	we	ppis2
are	be	vbr
playing	play	vvg
stud	stud	nn1_vv0
instead	instead	ii21
of	of	ii22
draw	draw	nn1@
poker	poker	nn1
.	.	y
There	there	ex
will	will	vm
always	always	rr
be	be	vbi
at	at	rr21
least	least	rr22
four	four	mc
cards	card	nn2
lying	lie	vvg
face	face	vv0_nn1
up	up	rp
on	on	ii
the	the	at
table	table	nn1
.	.	y
"	"	"
<P>	<p>	null	
Some	some	dd
results	result	nn2
of	of	io
this	this	dd1
policy	policy	nn1
were	be	vbdr
already	already	rr
in	in	ii
evidence	evidence	nn1
at	at	ii
San	san	np1
Francisco	francisco	np1
.	.	y
There	there	ex
was	be	vbdz
no	no	at
indication	indication	nn1
that	that	cst
Russia	russia	np1
was	be	vbdz
displeased	displease	vvn
by	by	ii
the	the	at
new	new	jj
U.S.	u.s.-	np1
toughness	toughness	nn1
.	.	y
After	after	ii
all	all	db
,	,	y
Joe	joe	np1
Stalin	stalin	np1
is	be	vbz
an	an	at1
expert	expert	jj@_nn1
international	international	jj
poker	poker	nn1
player	player	nn1
himself	himself	ppx1
.	.	y
