@@158840	##	fo
A	a	zz1
story	story	nn1
of	of	io
a	a	at1
recent	recent	jj
conversation	conversation	nn1
between	between	ii
Generals	general	nn2
Eisenhower	eisenhower	np1
and	and	cc
Zhukov	zhukov	np1
went	go	vvd
the	the	at
rounds	round	nn2
of	of	io
the	the	at
occupation	occupation	nn1
forces	force	nn2_vvz@
last	last	md
week	week	nnt1
.	.	y
<P>	<p>	null	
Zhukov	zhukov	np1
:	:	y
"	"	"
We	we	ppis2
have	have	vh0
some	some	dd
German	german	jj
synthetic	synthetic	jj
oil	oil	nn1
plants	plant	nn2_vvz%
that	that	cst
we	we	ppis2
captured	capture	vvd
.	.	y
.	.	y
.	.	y
.	.	y
We	we	ppis2
have	have	vh0
been	be	vbn
unable	unable	jk
to	to	to
get	get	vvi
them	them	ppho2
operating	operate	vvg_nn1
.	.	y
I	i	ppis1
understand	understand	vv0
you	you	ppy
have	have	vh0
some	some	dd
running	run	nn1_jj
.	.	y
.	.	y
.	.	y
.	.	y
Could	could	vm
some	some	dd
of	of	io
our	our	appge
experts	expert	nn2
come	come	vv0
over	over	rp
and	and	cc
see	see	vv0
.	.	y
.	.	y
.	.	y
?	?	y
"	"	"
<P>	<p>	null	
Eisenhower	eisenhower	np1
:	:	y
"	"	"
Certainly	certainly	rr
,	,	y
send	send	vv0
them	them	ppho2
over	over	rp
.	.	y
We	we	ppis2
will	will	vm
show	show	vvi
them	them	ppho2
how	how	rrq
to	to	to
do	do	vdi
it	it	pph1
.	.	y
"	"	"
<P>	<p>	null	
Zhukov	zhukov	np1
:	:	y
"	"	"
You	you	ppy
mean	mean	vv0
you	you	ppy
do	do	vd0
not	not	xx
have	have	vhi
to	to	to
ask	ask	vvi
your	your	appge
Government	government	nn1
?	?	y
"	"	"
<P>	<p>	null	
Eisenhower	eisenhower	np1
:	:	y
"	"	"
Of	of	rr21
course	course	rr22
not	not	xx
.	.	y
Send	send	vv0
them	them	ppho2
over	over	rp
.	.	y
"	"	"
<P>	<p>	null	
Zhukov	zhukov	np1
was	be	vbdz
astounded	astounded	jj
and	and	cc
pleased	pleased	jj_vvd@
.	.	y
He	he	pphs1
was	be	vbdz
also	also	rr
unable	unable	jk
to	to	to
return	return	vvi
the	the	at
favor	favor	nn1
.	.	y
