@@223595	##	fo
There	there	ex
was	be	vbdz
just	just	rr
a	a	at1
trace	trace	nn1
of	of	io
well-bred	well-bred	jj_nn1
bitterness	bitterness	nn1
in	in	ii
the	the	at
London	london	np1
press	press	nn1_vv0
after	after	ii_cs
General	general	nnb
George	george	np1
C.	c.-a	np1
Marshall	marshall	np1
and	and	cc
Harry	harry	np1
Hopkins	hopkins	np1
flew	fly	vvd
home	home	rl
from	from	ii
their	their	appge
consultations	consultation	nn2
with	with	iw
British	british	jj
war	war	nn1
leaders	leader	nn2
.	.	y
It	it	pph1
had	have	vhd
been	be	vbn
nice	nice	jj
of	of	io
the	the	at
two	two	mc
visitors	visitor	nn2
to	to	to
bring	bring	vvi
gifts	gift	nn2
to	to	ii
Mrs.	mrs.-	nnb
Winston	winston	np1
Churchill	churchill	np1
and	and	cc
Sir	sir	nnb
Alan	alan	np1
Brooke	brooke	np1
,	,	y
the	the	at
British	british	jj
Chief	chief	nn1
of	of	io
the	the	at
Imperial	imperial	jj
General	general	jj_nn1
Staff	staff	nn
.	.	y
But	but	ccb
really	really	rr
,	,	y
old	old	jj
boy	boy	nn1
,	,	y
what	what	ddq
gifts	gift	nn2
!	!	!
Had	have	vhd
n't	n't	xx
those	those	dd2
American	american	jj
chaps	chap	nn2
heard	hear	vvd_vvn
that	that	cst
there	there	ex
is	be	vbz
coal	coal	nn1
at	at	ii
Newcastle	newcastle	np1
?	?	y
The	the	at
gifts	gift	nn2
:	:	y
a	a	at1
crate	crate	nn1
of	of	io
Brussels	brussels	np1
sprouts	sprout	nn2
;	;	y
a	a	at1
crate	crate	nn1
of	of	io
cabbages	cabbage	nn2
.	.	y
