@@177609	##	fo
Everyone	everyone	pn1
knew	know	vvd
that	that	cst
there	there	ex
had	have	vhd
been	be	vbn
a	a	at1
bumper	bumper	jj_nn1
crop	crop	nn1
of	of	io
wartime	wartime	nn1
and	and	cc
postwar	postwar	jj
babies	baby	nn2
in	in	ii
the	the	at
U.S.	u.s.-	np1
,	,	y
but	but	ccb
no	no	pn121
one	one	pn122
seemed	seem	vvd
to	to	to
be	be	vbi
doing	do	vdg
anything	anything	pn1
about	about	ii
their	their	appge
future	future	jj_nn1
schooling	schooling	nn1
.	.	y
Last	last	md
week	week	nnt1
Oscar	oscar	np1
R.	r.-he	np1
Ewing	ewing	np1
,	,	y
head	head	nn1
of	of	io
the	the	at
Federal	federal	jj
Security	security	nn1
Agency	agency	nn1
,	,	y
warned	warn	vvd_vvn
Congress	congress	nn1
that	that	cst
the	the	at
babies	baby	nn2
,	,	y
grown	grow	vvn
to	to	to
moppet	moppet	vvi	
's	be	vbz
estate	estate	nn1
,	,	y
were	be	vbdr
about	about	rpk
to	to	to
swamp	swamp	vvi
the	the	at
U.S.	u.s.-	np1
school	school	nn1
system	system	nn1
with	with	iw
1,000,000	1,000,000	mc
extra	extra	jj
schoolkids	schoolkids	nn2
a	a	at1
year	year	nnt1
:	:	y
what	what	ddq
the	the	at
country	country	nn1
direly	direly	rr
needs	need	vvz_nn2
,	,	y
said	say	vvd
Oscar	oscar	np1
Ewing	ewing	np1
,	,	y
is	be	vbz
some	some	dd
30,000	30,000	mc
extra	extra	jj
classrooms	classroom	nn2
.	.	y
Ewing	ewing	np1
's	's	ge
estimate	estimate	nn1
of	of	io
the	the	at
minimum	minimum	nn1
needed	need	vvn_vvd
for	for	if
new	new	jj
school	school	nn1
construction	construction	nn1
in	in	ii
the	the	at
next	next	md
ten	ten	mc
years	year	nnt2
:	:	y
between	between	ii
$8	$8	nnu
billion	billion	m
and	and	cc
$10	$10	nnu
billion	billion	m
.	.	y
