@@223105	##	fo
In	in	ii
Los	los	np1
Angeles	angeles	np1
,	,	y
Edward	edward	np1
Price	price	np1
Richards	richards	np1
,	,	y
29	29	mc
,	,	y
who	who	pnqs
registered	register	vvd
for	for	if
the	the	at
draft	draft	nn1
last	last	md
fall	fall	nn1
and	and	cc
was	be	vbdz
classified	classify	vvn
as	as	csa_ii@
4-F	4-f	np1
(	(	y
physically	physically	rr
,	,	y
mentally	mentally	rr
or	or	cc
morally	morally	rr
unfit	unfit	jj
)	)	y
petitioned	petition	vvd
the	the	at
Superior	superior	jj
Court	court	nn1
to	to	to
change	change	vvi
his	his	appge
name	name	nn1
to	to	ii
Barbara	barbara	np1
Ann	ann	np1
Richards	richards	np1
.	.	y
Reason	reason	nn1_vv0@
:	:	y
he	he	pphs1
has	have	vhz
given	give	vvn
up	up	rp
his	his	appge
job	job	nn1
,	,	y
begun	begin	vvn
to	to	to
stick	stick	vvi
around	around	ii_rp
the	the	at
house	house	nn1
,	,	y
stopped	stop	vvd_vvn
shaving	shave	vvg
six	six	mc
weeks	week	nnt2
ago	ago	ra
(	(	y
his	his	appge
beard	beard	nn1
had	have	vhd
stopped	stop	vvn
growing	grow	jj_vvg
)	)	y
and	and	cc
felt	feel	vvn
he	he	pphs1
just	just	rr
had	have	vhn@_vhd
to	to	to
change	change	vvi
to	to	ii
women	woman	nn2
's	's	ge
clothes	clothes	nn2
.	.	y
