@@305652	##	fo
In	in	ii
the	the	at
perennial	perennial	jj_nn1
search	search	nn1
for	for	if
something	something	pn1
to	to	to
head	head	vvi
off	off	rp
or	or	cc
cure	cure	vvi
the	the	at
common	common	jj
cold	cold	nn1_jj
,	,	y
two	two	mc
doctors	doctor	nn2
at	at	ii
the	the	at
Permanente	permanente	nn1_np1
Foundation	foundation	nn1
Hospital	hospital	nn1
in	in	ii
Oakland	oakland	np1
,	,	y
Calif	calif	np1
,	,	y
(	(	y
established	establish	vvn
in	in	ii
1942	1942	mc
by	by	ii
Shipbuilder	shipbuilder	np1	
Henry	henry	np1
Kaiser	kaiser	nn1
)	)	y
gave	give	vvd
twice-daily	twice-daily	jj
doses	dose	nn2
of	of	io
penicillin	penicillin	nn1
to	to	ii_to
almost	almost	rr
1,500	1,500	mc
volunteers	volunteer	nn2
.	.	y
An	an	at1
equal	equal	jj
number	number	nn1
,	,	y
serving	serve	vvg
as	as	csa_ii@
controls	control	vvz_nn2
,	,	y
were	be	vbdr
given	give	vvn_jj@
chalk	chalk	nn1
pills	pill	nn2
.	.	y
<P>	<p>	null	
Neither	neither	dd1
group	group	nn1
knew	know	vvd
which	which	ddq
dosage	dosage	vv0	
they	they	pphs2
got	get	vvd
.	.	y
<P>	<p>	null	
After	after	cs_ii
a	a	at1
year	year	nnt1
,	,	y
in	in	ii
which	which	ddq
more	more	dar_rrr
than	than	csn
$100,000	$100,000	nnu
worth	worth	nn1@
of	of	io
penicillin	penicillin	nn1
was	be	vbdz
used	use	vvn_jj
,	,	y
the	the	at
doctors	doctor	nn2
came	come	vvd
to	to	ii
a	a	at1
sad	sad	jj
conclusion	conclusion	nn1
:	:	y
if	if	cs
you	you	ppy
want	want	vv0
to	to	to
ward	ward	nn1_vv0%
off	off	ii_rp
a	a	at1
cold	cold	jj_nn1
,	,	y
chalk	chalk	nn1
is	be	vbz
just	just	rr21
about	about	rr22
as	as	csa_rg@
useful	useful	jj
as	as	csa_ii@
penicillin	penicillin	nn1
-	-	-
and	and	cc
a	a	rr21@
lot	lot	rr22
cheaper	cheap	jjr
.	.	y
Neither	neither	dd1_rr
prevents	prevent	vvz
a	a	at1
cold	cold	jj_nn1
.	.	y
